day_id,city_id,temperature_celsius,condition_text,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset,condition_flag
D1719,C068,22.0,Light Precipitation,3.6,136,1014.0,0.5,94,75,24.5,7.0,4.0,4.0,4,05:42 AM,06:27 PM,1
D1720,C068,22.0,Partly Cloudy,3.6,10,1014.0,0.0,88,50,24.5,7.0,6.0,1.8,3,05:42 AM,06:26 PM,1
D1721,C068,21.0,Partly Cloudy,6.1,230,1013.0,0.0,94,50,21.0,7.0,5.0,4.7,4,05:43 AM,06:25 PM,1
D1722,C068,22.0,Light Precipitation,6.8,50,1012.0,0.0,88,75,24.6,7.0,5.0,7.9,3,05:43 AM,06:24 PM,1
D1723,C068,21.0,Light Precipitation,3.6,106,1011.0,0.0,83,75,21.0,7.0,4.0,11.2,4,05:43 AM,06:23 PM,1
D1724,C068,22.0,Light Precipitation,3.6,10,1013.0,0.2,94,75,24.5,8.0,4.0,6.1,5,05:44 AM,06:22 PM,1
D1725,C068,21.0,Partly Cloudy,3.6,107,1014.0,0.0,88,50,21.0,8.0,1.0,7.6,5,05:44 AM,06:20 PM,0
D1726,C068,19.0,Thunderstorms,3.6,83,1015.0,0.0,94,75,19.0,7.0,1.0,5.4,5,05:45 AM,06:19 PM,0
D1727,C068,21.0,Light Precipitation,3.6,10,1013.0,0.1,100,75,21.0,7.0,1.0,6.8,2,05:45 AM,06:18 PM,1
D1728,C068,22.0,Light Precipitation,6.1,200,1013.0,0.2,94,75,24.5,8.0,1.0,2.9,2,05:46 AM,06:17 PM,1
D1729,C068,21.0,Light Precipitation,6.1,200,1012.0,0.2,94,75,21.0,7.0,1.0,12.2,2,05:46 AM,06:16 PM,1
D1730,C068,21.0,Light Precipitation,3.6,10,1011.0,0.9,100,75,21.0,6.0,1.0,5.4,2,05:47 AM,06:15 PM,1
D1731,C068,22.0,Light Precipitation,3.6,116,1010.0,0.0,94,75,24.5,6.0,1.0,4.3,4,05:47 AM,06:14 PM,1
D1732,C068,20.0,Light Precipitation,3.6,10,1013.0,0.0,100,75,20.0,6.0,1.0,1.4,2,05:48 AM,06:12 PM,1
D1733,C068,25.0,Partly Cloudy,6.8,280,1014.0,0.0,83,25,28.0,8.0,1.0,4.3,2,05:48 AM,06:10 PM,1
D1734,C068,22.0,Light Precipitation,6.1,70,1014.0,0.3,94,75,24.6,8.0,1.0,2.2,4,05:48 AM,06:10 PM,1
D1735,C068,22.0,Light Rain with Thunder,3.6,119,1015.0,0.1,88,50,24.6,2.0,1.0,4.7,4,05:49 AM,06:09 PM,0
D1736,C068,22.0,Light Precipitation,3.6,10,1014.0,0.0,94,75,24.6,7.0,1.0,6.1,4,05:49 AM,06:08 PM,1
D1737,C068,20.0,Partly Cloudy,3.6,10,1013.0,0.06,94,50,20.0,7.0,1.0,4.5,4,05:50 AM,06:07 PM,1
D1738,C068,21.0,Partly Cloudy,6.1,80,1015.0,0.0,88,25,21.0,8.0,1.0,6.0,4,05:50 AM,06:06 PM,0
D1739,C068,21.0,Light Precipitation,6.1,50,1016.0,0.0,88,75,21.0,7.0,1.0,4.5,2,05:51 AM,06:04 PM,1
D1740,C068,22.0,Mist or Fog,15.1,280,1014.0,0.0,88,75,24.6,7.0,1.0,6.6,3,05:51 AM,06:03 PM,1
D1741,C068,21.0,Light Precipitation,6.1,20,1014.0,0.0,88,75,21.0,7.0,1.0,4.8,2,05:52 AM,06:02 PM,1
D1742,C068,21.0,Light Precipitation,3.6,10,1014.0,0.02,94,75,21.0,8.0,1.0,1.9,2,05:52 AM,06:01 PM,1
D1743,C069,9.0,Clear and Sunny,19.1,30,1024.0,0.0,81,0,6.6,10.0,1.0,28.8,1,06:52 AM,05:53 PM,1
D1744,C069,13.0,Partly Cloudy,33.1,10,1023.0,0.1,72,50,10.3,10.0,3.0,42.8,1,06:50 AM,05:54 PM,1
D1745,C069,14.0,Partly Cloudy,37.1,10,1023.0,0.0,72,75,11.4,10.0,4.0,45.4,1,06:50 AM,05:54 PM,1
D1746,C069,14.0,Clear and Sunny,37.1,350,1022.0,0.0,63,0,11.2,10.0,4.0,49.3,1,06:48 AM,05:55 PM,1
D1747,C069,16.0,Clear and Sunny,4.0,300,1022.0,0.0,63,0,16.0,10.0,4.0,12.6,1,06:47 AM,05:56 PM,1
D1748,C069,14.0,Clear and Sunny,11.2,180,1022.0,0.0,67,0,14.1,10.0,4.0,6.5,1,06:45 AM,05:57 PM,1
D1749,C069,13.0,Partly Cloudy,19.1,160,1027.0,0.0,77,75,11.3,10.0,4.0,22.3,1,06:44 AM,05:58 PM,1
D1750,C069,14.0,Cloudy and Overcast,6.1,230,1025.0,0.2,63,100,14.7,10.0,3.0,4.3,1,06:42 AM,05:59 PM,1
D1751,C069,14.0,Cloudy and Overcast,37.1,360,1023.0,0.1,88,100,11.6,10.0,3.0,45.4,1,06:40 AM,06:00 PM,0
D1752,C069,16.0,Clear and Sunny,22.0,340,1023.0,0.0,63,0,16.0,10.0,4.0,41.0,1,06:39 AM,06:01 PM,1
D1753,C069,15.0,Clear and Sunny,11.2,360,1035.0,0.0,72,0,15.7,10.0,4.0,4.7,1,06:37 AM,06:02 PM,1
D1754,C069,15.0,Clear and Sunny,11.2,360,1034.0,0.0,67,0,14.1,10.0,4.0,18.4,1,06:35 AM,06:03 PM,1
D1755,C069,15.0,Cloudy and Overcast,25.9,360,1028.0,0.0,72,100,13.4,10.0,4.0,27.4,1,06:34 AM,06:04 PM,0
D1756,C069,15.0,Partly Cloudy,41.0,10,1017.0,0.0,72,75,12.7,10.0,4.0,47.2,1,06:32 AM,06:05 PM,1
D1757,C069,14.0,Clear and Sunny,25.9,340,1011.0,0.0,55,0,11.6,10.0,4.0,38.9,1,06:30 AM,06:06 PM,1
D1758,C069,15.0,Clear and Sunny,19.1,10,1015.0,0.0,44,0,15.3,10.0,4.0,6.5,1,06:28 AM,06:07 PM,1
D1759,C069,13.0,Clear and Sunny,20.2,340,1004.0,0.0,77,0,10.6,10.0,1.0,42.5,1,06:25 AM,06:09 PM,1
D1760,C069,14.0,Partly Cloudy,19.1,200,1008.0,1.7,72,75,11.1,10.0,2.0,54.7,1,06:25 AM,06:09 PM,1
D1761,C069,13.0,Cloudy and Overcast,41.0,360,1019.0,0.0,67,100,9.7,10.0,4.0,53.3,1,06:23 AM,06:10 PM,0
D1762,C069,16.0,Partly Cloudy,46.1,340,1008.0,0.0,72,75,16.0,10.0,4.0,75.6,1,06:22 AM,06:11 PM,1
D1763,C069,16.0,Clear and Sunny,33.1,350,1009.0,0.0,51,0,16.0,10.0,4.0,54.5,1,06:20 AM,06:12 PM,1
D1764,C069,15.0,Partly Cloudy,33.1,340,1022.0,0.0,67,50,12.8,10.0,4.0,44.7,1,06:18 AM,06:13 PM,1
D1765,C069,16.0,Partly Cloudy,42.8,360,1025.0,0.01,82,75,16.0,10.0,3.0,54.1,1,06:17 AM,06:14 PM,1
D1766,C069,14.0,Cloudy and Overcast,50.0,10,1022.0,0.0,77,100,11.3,10.0,3.0,51.3,1,06:15 AM,06:15 PM,1
D1767,C069,15.0,Partly Cloudy,31.0,350,1019.0,0.17,82,75,12.8,10.0,3.0,49.5,1,06:13 AM,06:16 PM,1
D1768,C069,12.0,Light Precipitation,9.0,170,1017.0,2.49,100,100,9.6,10.0,3.0,34.1,1,06:11 AM,06:17 PM,0
D1769,C070,25.0,Partly Cloudy,3.6,10,1010.0,0.0,100,25,27.8,10.0,1.0,3.2,2,05:35 AM,05:57 PM,0
D1770,C070,27.0,Partly Cloudy,3.6,10,1010.0,0.0,100,50,31.0,10.0,1.0,6.5,1,05:35 AM,05:57 PM,1
D1771,C070,34.0,Partly Cloudy,11.2,70,1006.0,0.0,56,25,48.3,10.0,7.0,13.0,1,05:35 AM,05:57 PM,1
D1772,C070,34.0,Partly Cloudy,11.2,70,1007.0,0.0,60,50,43.9,10.0,7.0,31.3,1,05:35 AM,05:56 PM,1
D1773,C070,31.0,Partly Cloudy,15.1,60,1009.0,0.3,66,50,37.9,10.0,6.0,39.2,1,05:35 AM,05:56 PM,1
D1774,C070,28.6,Light Rain with Thunder,15.1,50,1009.0,0.1,70,50,32.1,9.0,6.0,33.8,1,05:35 AM,05:55 PM,0
D1775,C070,29.5,Thunderstorms,6.8,350,1008.0,0.0,64,50,32.8,10.0,7.0,30.6,1,05:35 AM,05:54 PM,0
D1776,C070,30.0,Partly Cloudy,15.1,100,1008.0,0.3,75,50,35.9,10.0,6.0,24.8,1,05:35 AM,05:54 PM,1
D1777,C070,29.0,Partly Cloudy,11.2,80,1009.0,0.0,75,50,32.7,10.0,7.0,31.3,1,05:35 AM,05:53 PM,1
D1778,C070,33.0,Partly Cloudy,15.1,90,1008.0,0.1,53,50,43.0,10.0,6.0,31.0,1,05:35 AM,05:52 PM,0
D1779,C070,34.0,Partly Cloudy,11.2,70,1008.0,0.0,47,50,43.2,10.0,7.0,33.1,1,05:35 AM,05:52 PM,1
D1780,C070,33.0,Partly Cloudy,29.9,110,1007.0,0.0,59,50,36.9,10.0,8.0,25.2,1,05:35 AM,05:51 PM,1
D1781,C070,34.0,Partly Cloudy,15.1,120,1008.0,0.0,53,50,39.7,10.0,8.0,27.7,1,05:35 AM,05:50 PM,1
D1782,C070,34.0,Partly Cloudy,15.1,120,1009.0,0.0,56,25,41.3,10.0,7.0,37.1,1,05:35 AM,05:50 PM,1
D1783,C070,34.0,Partly Cloudy,22.0,80,1008.0,0.0,56,50,44.1,10.0,7.0,27.7,1,05:35 AM,05:49 PM,1
D1784,C070,34.0,Partly Cloudy,19.1,110,1007.0,0.0,60,50,38.7,10.0,8.0,27.0,1,05:35 AM,05:48 PM,1
D1785,C070,29.0,Partly Cloudy,6.8,90,1011.0,0.0,75,25,33.2,10.0,7.0,8.3,1,05:35 AM,05:47 PM,1
D1786,C070,35.0,Partly Cloudy,15.1,100,1006.0,0.0,50,25,41.3,10.0,8.0,22.7,1,05:35 AM,05:47 PM,1
D1787,C070,34.0,Partly Cloudy,11.2,100,1008.0,0.0,53,50,40.3,10.0,8.0,23.0,1,05:35 AM,05:46 PM,1
D1788,C070,29.0,Partly Cloudy,11.2,100,1009.0,0.0,70,50,30.0,10.0,8.0,28.8,1,05:35 AM,05:46 PM,1
D1789,C070,25.0,Partly Cloudy,22.0,60,1011.0,0.0,89,50,26.5,9.0,7.0,36.6,1,05:35 AM,05:45 PM,1
D1790,C070,27.0,Partly Cloudy,11.2,120,1009.0,0.0,79,50,27.7,10.0,8.0,29.9,1,05:35 AM,05:44 PM,1
D1791,C070,31.0,Partly Cloudy,29.9,140,1009.0,0.04,63,50,33.1,10.0,7.0,27.7,1,05:35 AM,05:44 PM,0
D1792,C070,34.0,Partly Cloudy,19.1,110,1006.0,0.0,53,25,42.5,10.0,7.0,28.4,1,05:35 AM,05:43 PM,1
D1793,C070,27.0,Light Precipitation,11.2,130,1008.0,0.0,84,25,27.6,10.0,8.0,31.8,1,05:34 AM,05:41 PM,0
D1794,C071,30.0,Clear and Sunny,19.1,250,1015.0,0.0,62,0,31.8,10.0,8.0,20.2,1,06:40 AM,07:05 PM,1
D1795,C071,29.0,Clear and Sunny,19.1,250,1011.0,0.0,75,0,31.4,10.0,1.0,30.2,1,06:40 AM,07:04 PM,1
D1796,C071,24.0,Clear and Sunny,15.1,180,1012.0,0.0,83,0,25.7,10.0,1.0,30.6,1,06:40 AM,07:04 PM,1
D1797,C071,28.0,Clear and Sunny,6.1,200,1014.0,0.0,74,0,29.3,10.0,1.0,21.2,1,06:40 AM,07:04 PM,1
D1798,C071,30.0,Clear and Sunny,11.2,250,1011.0,0.0,66,0,33.0,10.0,1.0,33.5,1,06:40 AM,07:03 PM,1
D1799,C071,24.0,Partly Cloudy,4.0,160,1012.0,0.0,100,25,25.7,8.0,1.0,23.0,1,06:40 AM,07:02 PM,1
D1800,C071,28.0,Clear and Sunny,4.0,180,1015.0,0.0,79,0,30.2,8.0,1.0,16.9,4,06:40 AM,07:02 PM,1
D1801,C071,26.0,Clear and Sunny,6.1,100,1014.0,0.2,84,0,27.5,10.0,1.0,18.4,1,06:40 AM,07:01 PM,1
D1802,C071,29.0,Clear and Sunny,9.0,200,1014.0,0.1,66,0,31.0,10.0,1.0,22.3,1,06:40 AM,07:00 PM,1
D1803,C071,31.0,Clear and Sunny,11.2,200,1013.0,0.0,63,0,34.8,10.0,1.0,25.2,1,06:40 AM,06:59 PM,1
D1804,C071,32.0,Clear and Sunny,6.1,240,1013.0,0.0,59,0,35.6,9.0,1.0,29.5,2,06:40 AM,06:59 PM,0
D1805,C071,31.0,Clear and Sunny,6.8,200,1013.0,0.0,59,0,33.5,10.0,1.0,21.6,2,06:40 AM,06:58 PM,1
D1806,C071,28.0,Clear and Sunny,6.8,320,1015.0,0.0,70,0,29.3,10.0,1.0,29.5,1,06:40 AM,06:57 PM,1
D1807,C071,31.0,Clear and Sunny,11.2,280,1014.0,0.0,63,0,33.4,10.0,1.0,21.6,1,06:40 AM,06:57 PM,1
D1808,C071,34.0,Clear and Sunny,15.1,280,1009.0,0.0,47,0,38.7,10.0,1.0,29.9,1,06:40 AM,06:56 PM,1
D1809,C071,33.0,Clear and Sunny,11.2,180,1010.0,0.0,63,0,39.9,8.0,1.0,34.6,1,06:40 AM,06:55 PM,1
D1810,C071,35.0,Light Rain with Thunder,11.2,220,1010.0,0.0,39,50,37.1,10.0,9.0,12.6,1,06:40 AM,06:54 PM,0
D1811,C071,31.0,Clear and Sunny,4.0,220,1012.0,0.0,63,0,33.4,8.0,1.0,20.9,3,06:40 AM,06:54 PM,1
D1812,C071,30.0,Clear and Sunny,11.2,270,1012.0,0.0,62,0,31.7,10.0,1.0,20.9,1,06:40 AM,06:53 PM,1
D1813,C071,25.0,Thunderstorms,15.1,200,1012.0,0.0,83,25,25.8,9.0,1.0,25.2,1,06:40 AM,06:52 PM,0
D1814,C071,28.0,Clear and Sunny,6.1,250,1013.0,0.0,84,0,30.0,9.0,1.0,29.4,1,06:40 AM,06:51 PM,1
D1815,C071,28.0,Clear and Sunny,6.8,340,1013.0,0.0,89,0,29.0,9.0,1.0,25.7,2,06:40 AM,06:51 PM,1
D1816,C071,23.0,Light Rain with Thunder,37.1,140,1014.0,0.0,100,50,24.7,8.0,1.0,14.6,5,06:40 AM,06:50 PM,0
D1817,C071,31.0,Clear and Sunny,6.8,230,1013.0,0.0,63,0,32.6,10.0,1.0,21.3,2,06:40 AM,06:49 PM,1
D1818,C071,32.0,Clear and Sunny,6.8,220,1012.0,0.0,46,0,31.9,10.0,1.0,19.0,4,06:40 AM,06:49 PM,1
D1819,C071,32.0,Partly Cloudy,11.2,230,1010.0,0.0,56,25,35.2,9.0,1.0,34.7,1,06:40 AM,06:48 PM,1
D1820,C072,22.0,Light Precipitation,10.1,240,1006.0,0.1,88,83,24.5,10.0,5.0,14.4,2,06:02 AM,07:13 PM,1
D1821,C072,24.9,Light Precipitation,7.9,236,1009.0,0.1,69,84,26.5,10.0,5.0,9.0,1,06:03 AM,07:12 PM,1
D1822,C072,20.1,Partly Cloudy,3.6,117,1011.0,0.0,87,31,20.1,10.0,6.0,3.2,2,06:03 AM,07:12 PM,1
D1823,C072,19.9,Clear and Sunny,4.7,154,1014.0,0.0,81,15,19.9,10.0,5.0,6.1,3,06:04 AM,07:10 PM,1
D1824,C072,19.7,Clear and Sunny,3.6,53,1013.0,0.0,84,10,19.7,10.0,5.0,3.6,2,06:05 AM,07:09 PM,1
D1825,C072,20.6,Partly Cloudy,6.1,86,1013.0,0.0,73,36,20.6,10.0,6.0,9.4,3,06:06 AM,07:07 PM,1
D1826,C072,21.7,Rain Showers,8.3,79,1013.0,0.6,91,60,21.7,10.0,5.0,13.3,2,06:07 AM,07:06 PM,0
D1827,C072,22.8,Clear and Sunny,4.0,41,1014.0,0.0,87,13,25.0,10.0,6.0,5.8,2,06:08 AM,07:04 PM,1
D1828,C072,23.0,Clear and Sunny,4.7,54,1012.0,0.0,83,5,25.1,10.0,6.0,6.5,1,06:09 AM,07:02 PM,1
D1829,C072,21.3,Clear and Sunny,5.4,74,1016.0,0.0,76,0,21.4,10.0,6.0,7.9,3,06:09 AM,07:01 PM,1
D1830,C072,21.7,Clear and Sunny,4.7,85,1015.0,0.0,80,0,21.7,10.0,6.0,6.5,4,06:10 AM,06:59 PM,0
D1831,C072,19.5,Clear and Sunny,3.6,126,1012.0,0.0,89,13,19.5,10.0,5.0,5.4,4,06:11 AM,06:58 PM,1
D1832,C072,21.0,Mist or Fog,4.7,121,1011.0,0.0,94,77,21.0,2.0,5.0,7.2,4,06:12 AM,06:56 PM,0
D1833,C072,21.6,Clear and Sunny,5.0,139,1010.0,0.0,86,21,21.6,10.0,6.0,6.5,3,06:13 AM,06:54 PM,1
D1834,C072,22.0,Clear and Sunny,3.6,6,1012.0,0.0,81,20,24.5,10.0,6.0,2.9,3,06:14 AM,06:53 PM,1
D1835,C072,19.5,Partly Cloudy,4.7,46,1012.0,0.0,80,36,19.5,10.0,5.0,8.3,2,06:15 AM,06:51 PM,1
D1836,C072,20.4,Clear and Sunny,5.0,58,1015.0,0.0,82,6,20.4,10.0,1.0,10.1,1,06:17 AM,06:48 PM,1
D1837,C072,19.4,Partly Cloudy,7.6,55,1015.0,0.0,78,71,19.4,10.0,4.0,12.2,1,06:17 AM,06:48 PM,1
D1838,C072,19.5,Cloudy and Overcast,3.6,112,1014.0,0.0,91,100,19.5,10.0,4.0,6.1,1,06:17 AM,06:46 PM,1
D1839,C072,20.0,Rain Showers,5.8,83,1011.0,1.4,97,100,20.0,10.0,5.0,9.0,1,06:18 AM,06:45 PM,0
D1840,C072,19.6,Mist or Fog,5.0,167,1012.0,0.0,95,35,19.6,2.0,4.0,8.6,4,06:19 AM,06:43 PM,1
D1841,C072,19.3,Clear and Sunny,8.3,142,1013.0,0.0,92,18,19.3,10.0,5.0,14.5,3,06:20 AM,06:42 PM,1
D1842,C072,18.3,Light Precipitation,8.3,130,1014.0,0.01,82,80,18.3,10.0,4.0,14.7,1,06:21 AM,06:40 PM,0
D1843,C072,15.6,Clear and Sunny,11.2,20,1013.0,0.0,79,8,15.6,10.0,5.0,19.3,1,06:22 AM,06:38 PM,1
D1844,C072,13.3,Clear and Sunny,3.6,76,1016.0,0.0,76,0,13.9,10.0,4.0,7.3,3,06:23 AM,06:37 PM,1
D1845,C072,15.8,Clear and Sunny,7.6,36,1020.0,0.0,86,6,15.8,10.0,5.0,14.8,3,06:24 AM,06:35 PM,1
D1846,C056,30.0,Partly Cloudy,3.6,48,1005.0,0.0,43,25,29.5,10.0,8.0,6.1,2,05:56 AM,07:14 PM,1
D1847,C056,16.0,Partly Cloudy,3.6,269,1007.0,0.0,88,25,16.0,10.0,1.0,11.9,2,05:57 AM,07:12 PM,1
D1848,C056,19.0,Partly Cloudy,6.1,90,1011.0,0.0,68,25,19.0,10.0,1.0,14.4,1,05:57 AM,07:12 PM,1
D1849,C056,14.0,Clear and Sunny,3.6,10,1018.0,0.0,82,0,13.9,10.0,1.0,14.4,1,05:58 AM,07:10 PM,1
D1850,C056,16.0,Clear and Sunny,3.6,10,1020.0,0.0,82,0,16.0,10.0,1.0,10.4,2,05:59 AM,07:09 PM,1
D1851,C056,18.0,Clear and Sunny,4.0,150,1021.0,0.0,68,0,18.0,10.0,1.0,17.3,1,06:00 AM,07:07 PM,1
D1852,C056,19.0,Partly Cloudy,9.0,320,1019.0,0.7,83,75,19.0,10.0,1.0,22.0,1,06:01 AM,07:05 PM,1
D1853,C056,17.0,Partly Cloudy,3.6,10,1016.0,1.0,77,75,17.0,10.0,1.0,13.3,1,06:02 AM,07:04 PM,1
D1854,C056,22.0,Partly Cloudy,9.0,10,1019.0,0.0,50,75,24.5,10.0,1.0,7.9,1,06:03 AM,07:02 PM,1
D1855,C056,22.0,Partly Cloudy,6.8,20,1019.0,0.0,57,75,24.6,10.0,1.0,4.0,1,06:04 AM,07:00 PM,1
D1856,C056,19.0,Partly Cloudy,3.6,180,1019.0,0.1,68,25,19.0,10.0,1.0,2.2,1,06:06 AM,06:58 PM,0
D1857,C056,15.0,Clear and Sunny,4.0,150,1019.0,0.0,82,0,15.8,10.0,1.0,4.0,1,06:07 AM,06:57 PM,1
D1858,C056,16.0,Clear and Sunny,3.6,10,1019.0,0.0,63,0,16.0,10.0,1.0,2.2,1,06:08 AM,06:55 PM,1
D1859,C056,16.0,Clear and Sunny,3.6,10,1019.0,0.0,68,0,16.0,10.0,1.0,6.8,1,06:09 AM,06:53 PM,1
D1860,C056,14.0,Clear and Sunny,3.6,140,1017.0,0.0,67,0,14.7,10.0,1.0,2.9,2,06:10 AM,06:51 PM,1
D1861,C056,17.0,Clear and Sunny,6.1,50,1018.0,0.0,63,0,17.0,10.0,1.0,1.4,2,06:11 AM,06:50 PM,1
D1862,C056,30.0,Partly Cloudy,6.1,290,1015.0,0.0,33,50,27.8,10.0,8.0,14.4,2,06:13 AM,06:46 PM,1
D1863,C056,18.0,Partly Cloudy,3.6,160,1018.0,0.0,68,25,18.0,10.0,1.0,11.2,2,06:13 AM,06:46 PM,1
D1864,C056,22.0,Partly Cloudy,9.0,50,1018.0,0.0,69,75,24.5,10.0,1.0,7.6,1,06:14 AM,06:44 PM,1
D1865,C056,21.0,Partly Cloudy,9.0,70,1020.0,0.0,78,25,21.0,10.0,1.0,1.4,2,06:15 AM,06:43 PM,1
D1866,C056,18.0,Clear and Sunny,4.0,130,1020.0,0.0,77,0,18.0,10.0,1.0,4.8,2,06:16 AM,06:41 PM,0
D1867,C056,17.0,Clear and Sunny,3.6,10,1018.0,0.0,72,0,17.0,10.0,1.0,1.5,1,06:17 AM,06:39 PM,1
D1868,C056,22.0,Clear and Sunny,6.1,190,1017.0,0.0,69,0,24.6,10.0,1.0,0.8,2,06:18 AM,06:37 PM,1
D1869,C056,19.0,Clear and Sunny,3.6,10,1017.0,0.0,68,0,19.0,10.0,1.0,2.3,2,06:19 AM,06:36 PM,1
D1870,C056,20.0,Partly Cloudy,13.0,30,1016.0,0.13,83,75,20.0,10.0,1.0,11.3,2,06:20 AM,06:34 PM,1
D1871,C056,21.0,Clear and Sunny,6.1,30,1017.0,0.0,69,0,21.0,10.0,1.0,5.3,2,06:21 AM,06:32 PM,1
D1872,C073,12.0,Light Precipitation,29.9,220,1004.0,0.0,94,75,12.5,10.0,4.0,2.9,1,06:04 AM,08:30 PM,1
D1873,C073,13.0,Mist or Fog,13.0,90,1002.0,0.0,94,25,13.6,0.0,1.0,5.8,1,06:06 AM,08:27 PM,1
D1874,C073,13.0,Light Precipitation,22.0,30,1005.0,0.0,94,75,13.2,10.0,1.0,9.7,1,06:06 AM,08:27 PM,1
D1875,C073,12.0,Partly Cloudy,29.9,10,1013.0,0.0,77,75,11.4,10.0,1.0,15.8,1,06:09 AM,08:24 PM,1
D1876,C073,12.0,Cloudy and Overcast,15.1,320,1019.0,0.0,67,100,11.4,10.0,1.0,15.8,1,06:11 AM,08:21 PM,0
D1877,C073,14.0,Light Precipitation,59.0,200,1016.0,0.0,94,75,14.2,10.0,1.0,9.4,1,06:13 AM,08:18 PM,0
D1878,C073,14.0,Partly Cloudy,37.1,240,1018.0,0.0,88,75,14.6,10.0,1.0,8.3,1,06:16 AM,08:15 PM,1
D1879,C073,14.0,Partly Cloudy,51.8,230,1016.0,0.0,100,75,14.7,10.0,1.0,6.8,1,06:18 AM,08:12 PM,1
D1880,C073,12.0,Partly Cloudy,4.0,60,1025.0,0.0,71,75,10.7,10.0,1.0,22.7,1,06:20 AM,08:09 PM,1
D1881,C073,14.0,Mist or Fog,33.1,170,1021.0,0.0,94,75,14.7,2.0,1.0,2.2,1,06:23 AM,08:06 PM,1
D1882,C073,14.0,Mist or Fog,46.1,170,1019.0,0.0,100,0,14.7,0.0,1.0,5.4,1,06:25 AM,08:03 PM,1
D1883,C073,14.0,Mist or Fog,31.0,190,1015.0,0.0,100,0,14.7,0.0,1.0,4.7,2,06:27 AM,08:00 PM,1
D1884,C073,13.0,Mist or Fog,25.9,280,1012.0,0.0,100,100,13.2,2.0,1.0,6.5,2,06:30 AM,07:57 PM,1
D1885,C073,12.0,Light Precipitation,19.1,130,1012.0,0.0,88,100,12.5,0.0,1.0,4.0,1,06:32 AM,07:54 PM,1
D1886,C073,12.0,Light Precipitation,24.1,250,1007.0,0.0,77,75,10.8,10.0,1.0,15.5,2,06:34 AM,07:51 PM,0
D1887,C073,10.0,Partly Cloudy,24.1,320,1019.0,0.0,66,75,9.2,10.0,1.0,15.1,1,06:37 AM,07:48 PM,0
D1888,C073,14.0,Clear and Sunny,46.1,210,1009.0,0.0,82,0,13.2,10.0,4.0,13.7,1,06:42 AM,07:42 PM,1
D1889,C073,13.0,Mist or Fog,74.2,200,1008.0,0.1,77,50,13.2,0.0,1.0,7.2,1,06:42 AM,07:42 PM,1
D1890,C073,12.0,Partly Cloudy,19.1,260,1016.0,0.0,82,75,10.5,10.0,1.0,17.6,1,06:44 AM,07:39 PM,1
D1891,C073,10.0,Mist or Fog,9.0,330,1022.0,0.0,71,0,9.1,2.0,1.0,15.8,1,06:46 AM,07:36 PM,1
D1892,C073,14.0,Partly Cloudy,33.1,130,1013.0,0.0,88,75,13.9,10.0,1.0,14.4,1,06:49 AM,07:33 PM,1
D1893,C073,14.0,Light Precipitation,69.8,180,982.0,0.23,100,75,13.4,2.0,1.0,13.4,1,06:51 AM,07:30 PM,1
D1894,C073,12.0,Partly Cloudy,22.0,210,988.0,0.0,71,25,11.7,10.0,1.0,12.2,1,06:53 AM,07:27 PM,1
D1895,C073,14.0,Clear and Sunny,65.2,170,983.0,0.08,94,0,12.3,10.0,1.0,31.0,1,06:56 AM,07:24 PM,1
D1896,C073,14.0,Light Precipitation,72.0,170,989.0,0.24,77,75,13.6,2.0,1.0,13.9,1,06:58 AM,07:21 PM,1
D1897,C073,12.0,Mist or Fog,31.0,250,992.0,0.0,88,75,12.2,2.0,1.0,9.1,1,07:00 AM,07:18 PM,1
D1898,C074,33.0,Clear and Sunny,24.1,50,1000.0,0.0,80,0,40.9,9.0,8.0,19.1,2,05:47 AM,06:27 PM,1
D1899,C074,30.0,Clear and Sunny,6.8,60,1003.0,0.0,89,0,36.6,7.0,7.0,12.2,3,05:47 AM,06:26 PM,1
D1900,C074,29.0,Partly Cloudy,3.6,10,1004.0,0.0,94,25,35.5,8.0,1.0,10.4,2,05:47 AM,06:26 PM,1
D1901,C074,30.0,Partly Cloudy,6.8,20,1004.0,0.0,89,50,35.4,10.0,1.0,13.0,2,05:47 AM,06:25 PM,1
D1902,C074,30.0,Clear and Sunny,11.2,70,1003.0,0.0,89,0,35.2,8.0,1.0,22.3,2,05:48 AM,06:24 PM,1
D1903,C074,30.0,Clear and Sunny,6.1,10,1002.0,0.0,79,0,35.9,10.0,1.0,5.8,2,05:48 AM,06:23 PM,1
D1904,C074,30.0,Clear and Sunny,6.1,350,1002.0,0.0,84,0,35.7,9.0,1.0,4.7,2,05:48 AM,06:22 PM,1
D1905,C074,30.0,Clear and Sunny,6.1,10,1002.0,0.0,84,0,37.0,10.0,1.0,2.5,2,05:49 AM,06:21 PM,1
D1906,C074,30.0,Clear and Sunny,6.1,60,1003.0,0.0,70,0,37.1,10.0,1.0,14.0,2,05:49 AM,06:20 PM,1
D1907,C074,30.0,Clear and Sunny,6.8,80,1003.0,0.0,84,0,34.6,10.0,1.0,19.8,2,05:49 AM,06:19 PM,1
D1908,C074,29.0,Clear and Sunny,3.6,114,1003.0,0.0,79,0,32.3,10.0,1.0,14.4,2,05:50 AM,06:18 PM,1
